Date,BLH,WindSpeed,WindDirection,VentilationCoefficient,PM25,PM10,Toluene,Benzene,Ozone,NO,NO2,ExcelWindSpeed,ExcelWindDirection,AdjustedPM25,AdjustedPM10,AdjustedToluene,AdjustedBenzene,AdjustedOzone,AdjustedNO,AdjustedNO2,HourlyAvgWindSpeed,HourlyAvgWindDirection
01-Mar-2024 00:00:00,17.8611716202536,1.06463428235914,-107.823206710981,19.0156156300221,83.5,261.75,3.325,0.5,6.4,59.575,47.55,0.325,8,4.39112788271599,13.7650026742624,0.174856289940487,0.0262941789384191,0.336565490411765,3.13295142051264,2.50057641704366,0.325,8
01-Mar-2024 01:00:00,24.984361388098,1.72276767870008,-116.458851342714,43.0422502723775,74,215,3.2,0.4,7.2,53.8,44,0.3,8,1.71924096746145,4.9950920000569,0.0743455553496841,0.00929319441871052,0.167277499536789,1.24993464931656,1.02225138605816,0.3,8
01-Mar-2024 02:00:00,31.0181221326247,1.18301706024335,-127.092951800216,36.6949676596068,83,248,3.3,0.4,6.5,78.9,45.2,0.3,8,2.26189053414441,6.75841990925078,0.0899305875021273,0.0109006772729851,0.177136005686008,2.15015859209632,1.23177653184732,0.3,8
01-Mar-2024 03:00:00,55.6559785061104,0.559630941760881,-129.127615385045,31.1468076659979,82.5,242.5,3.425,0.425,5.3,83.925,45.15,0.375,8.25,2.64874657090662,7.7857096175134,0.109963115216426,0.0136450580925493,0.17016190091885,2.69449764804046,1.44958675971435,0.375,8.25
01-Mar-2024 04:00:00,124.206204742543,0.32947823559475,84.2058318561465,40.9232411884935,81.5,230.5,3.775,0.475,5.525,109.725,44.025,0.3,8.75,1.99153335935951,5.63249618812721,0.0922458703261615,0.0116070962662058,0.135008856570077,2.68123923749353,1.07579455393623,0.3,8.75
01-Mar-2024 05:00:00,300.861310985086,0.825152846119376,86.934268574493,248.256567046551,83,239.75,3.85,0.575,4.675,126.95,42.925,0.3,8.75,0.334331538486298,0.965734775326384,0.0155081496767741,0.00231615222445327,0.0188313246075114,0.51136613025103,0.172905798668968,0.3,8.75
01-Mar-2024 06:00:00,564.251727930206,0.522548038195761,74.9525761982047,294.848633478498,81.75,227,3.675,0.55,4.125,117.075,42.05,0.3,9.25,0.277260908539913,0.769886559493091,0.0124640224939961,0.00186536391066608,0.0139902293299956,0.397068145165875,0.142615549897289,0.3,9.25
01-Mar-2024 07:00:00,734.118853335156,0.712892793874633,-136.531328041041,523.348040390142,79.75,237.25,3.55,0.525,3.9,109.725,44.55,0.8,21.25,0.152384252629567,0.453331209233413,0.00678324886313432,0.00100315652201282,0.00745201987780953,0.20965971310068,0.0851249962965166,0.8,21.25
01-Mar-2024 08:00:00,849.095516411423,1.78219731885287,-146.538354340387,1513.25575279843,91.75,284.25,4.225,0.775,7.575,122.775,68.45,1.9,34.25,0.0606308615251115,0.187840026032839,0.00279199335088388,0.000512140792173966,0.00500576322673264,0.0811330138827854,0.0452335964184619,1.9,34.25
01-Mar-2024 09:00:00,892.924084041807,2.59618961345847,-159.03702879656,2318.20023259626,103.5,306.25,4.075,0.725,12.45,82.7,67.525,1.1,42.75,0.0446467041736449,0.132106793750519,0.0017578291739865,0.00031274261377674,0.00537054557451091,0.0356742264266709,0.0291281999934819,1.1,42.75
01-Mar-2024 10:00:00,638.751912678603,1.85021330077988,-146.390135857708,1181.82728473654,77.75,226.25,3.325,0.6,31.175,62.9,67.45,1.925,64.25,0.0657879548087541,0.191440833125153,0.0028134398680271,0.000507688397237974,0.0263786429731564,0.0532226669771142,0.0570726373228355,1.925,64.25
01-Mar-2024 11:00:00,529.892812579427,2.41564244575957,-169.485962030125,1280.03156976979,72,217.75,2.85,0.55,72.225,45,58.45,2.2,122.5,0.0562486126908176,0.170112991853132,0.0022265075856782,0.000429676902499301,0.0564243896054764,0.035155382931761,0.0456629362746985,2.2,122.5
01-Mar-2024 12:00:00,355.919377778896,3.59617890708647,161.798391378934,1279.94975899181,51.25,176.25,2.425,0.45,118.125,29.25,50.075,2.45,153.25,0.0400406341264276,0.137700717361617,0.00189460561476267,0.000351576299646681,0.0922887786572538,0.0228524594770343,0.0391226293440168,2.45,153.25
01-Mar-2024 13:00:00,231.64066688815,3.04216380948203,163.160874454097,704.688853611413,35.75,139.25,2.15,0.425,136.3,17.575,51.475,2.4,98.5,0.0507316098683656,0.197604941934823,0.00305099192215346,0.000603103054379171,0.193418697204426,0.0249400851310916,0.0730464228803949,2.4,98.5
01-Mar-2024 14:00:00,89.5120804615126,2.29313612469357,145.258150038759,205.263385302772,43.25,161.25,2.15,0.4,162.925,9.05,50.825,4.8,112.5,0.210704894768273,0.785576052748763,0.0104743473699835,0.00194871578976437,0.793736300118401,0.044089694743419,0.247608700036936,4.8,112.5
01-Mar-2024 15:00:00,116.496399346759,2.58915520748942,148.097378405928,301.627259022427,61,229,2.05,0.4,163.85,3.1,43.55,5.6,70.5,0.202236363509388,0.759215200715573,0.00679646795400404,0.00132614008858615,0.543220133787103,0.0102775856865427,0.144383502144817,5.6,70.5
01-Mar-2024 16:00:00,177.672029117658,3.59558026533786,136.004678309308,638.834041597987,68,252.25,1.675,0.3,84.475,3.425,39.55,3.8,50,0.106443920599322,0.394859984870279,0.00262196422064506,0.000469605532055832,0.132233091068055,0.00536132982430408,0.0619096626426938,3.8,50
01-Mar-2024 17:00:00,217.813298515276,3.92870056242912,125.981138886679,855.723228381506,52.5,191.5,1.5,0.25,90.675,3.325,31.9,2.425,19.25,0.061351612599435,0.223787310719844,0.00175290321712671,0.000292150536187786,0.10596299947531,0.00388560213129755,0.0372784084175615,2.425,19.25
01-Mar-2024 18:00:00,292.81629665905,4.57023509562728,133.655417533763,1338.2393155628,45.25,172.5,1.625,0.25,61.95,4.1,35.1,2.275,8.25,0.0338130852036506,0.128900711549828,0.00121428206532447,0.000186812625434534,0.0462921685826774,0.00306372705712635,0.0262284926110085,2.275,8.25
01-Mar-2024 19:00:00,337.063875452249,4.95337242749955,140.964779194046,1669.60290697131,56.5,209.5,1.5,0.225,31.825,5.3,46.75,2.25,8,0.0338403819040373,0.125478938210545,0.000898417218691255,0.000134762582803688,0.0190614186565661,0.00317440750604243,0.0280006699825441,2.25,8
01-Mar-2024 20:00:00,360.025687174477,4.61773955708807,135.610302586787,1662.5048572334,63.25,219,2.025,0.3,26.8,6.1,51.225,3.075,8,0.0380450016279985,0.131728938443188,0.00121804155409798,0.000180450600607107,0.0161202536542349,0.00366916221234452,0.0308119400536636,3.075,8
01-Mar-2024 21:00:00,320.973846800177,3.76287463544287,126.608051215851,1207.78434676491,71.75,245.75,2.1,0.3,36.175,6.15,42.15,1.85,8,0.059406300629897,0.20347175442226,0.00173872099404577,0.000248388713435109,0.0299515390283836,0.00509196862541974,0.0348986142376329,1.85,8
01-Mar-2024 22:00:00,278.905126053613,3.23484794191757,107.53389683017,902.215673004791,69,208.5,1.65,0.25,39.125,6.5,34.1,1.6,8,0.0764783876677718,0.231097736648267,0.00182883100944672,0.000277095607491927,0.0433654625724865,0.0072044857947901,0.0377958408618988,1.6,8
01-Mar-2024 23:00:00,222.925234701611,3.16381790991343,117.975965533036,705.294850120612,46.25,153.5,1.45,0.25,24.3,7.025,34.925,2.4,8,0.0655754114638591,0.217639473723295,0.00205587776481288,0.000354461683588428,0.0344536756447952,0.00996037330883482,0.0495182971973033,2.4,8
02-Mar-2024 00:00:00,187.141681397263,3.33668340136643,127.576905146449,624.432542022053,46.5,145.75,1.6,0.325,23.425,6.85,35.075,1.775,8,0.0744676115844677,0.233411922331961,0.00256232642011072,0.000520472554084989,0.0375140602444334,0.010969959986099,0.0561709994908646,1.775,8
